LoanID,IssueDate,IssueYear,IssueMonth,LoanAmount,Term_Months,InterestRate,Grade,Purpose,HomeOwnership,EmploymentLength,AnnualIncome,DTI,RevolvingUtilization,CreditHistoryYears,Delinquencies2Yrs,OpenAccounts,DefaultFlag,LoanStatus,DTI_Segment,RiskTier,HighRevolvingUtil,ThinFile,HighDTI,LoanToIncome,DefaultProbability,CapitalAtRisk
LC001851,2021-08-01,2021,8,10000,60,17.31,D,Education,RENT,1 year,50475,20.33,22.02,9.2,1,6,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.1981,0.2037,2037
LC001852,2021-06-01,2021,6,5000,36,9.22,B,Auto,RENT,7 years,120471,38.91,82.28,11.3,1,8,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),1,0,0,0.0415,0.2163,1082
LC001853,2023-01-01,2023,1,25000,60,20.28,E,Education,OWN,10+ years,78180,15.57,23.56,20.7,0,13,1,Charged Off,DTI < 20% (Low),Grade E/F (Critical),0,0,0,0.3198,0.275,6875
LC001854,2019-01-01,2019,1,20000,36,8.41,B,Auto,RENT,8 years,54415,25.98,20.81,6.1,0,4,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.3675,0.1036,2072
LC001855,2020-10-01,2020,10,15000,36,9.36,B,Debt Consolidation,MORTGAGE,< 1 year,48106,25.71,64.72,7.8,1,8,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.3118,0.1389,2083
LC001856,2020-12-01,2020,12,15000,36,6.34,A,Education,RENT,4 years,56292,33.24,35.75,24.2,2,2,1,Charged Off,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.2665,0.094,1409
LC001857,2019-05-01,2019,5,10000,60,12.34,C,Home Improvement,RENT,6 years,41945,16.68,88.25,13.0,0,7,0,Fully Paid,DTI < 20% (Low),Grade C/D (High),1,0,0,0.2384,0.1855,1855
LC001858,2020-07-01,2020,7,25000,36,12.42,C,Education,RENT,5 years,18913,38.13,26.03,16.0,0,7,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,1.3218,0.1755,4388
LC001859,2023-04-01,2023,4,40000,36,6.96,A,Medical,RENT,10+ years,150405,32.76,29.48,29.3,0,8,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.2659,0.068,2722
LC001860,2023-10-01,2023,10,10000,36,16.39,D,Education,OWN,10+ years,58552,29.18,8.2,13.2,0,8,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.1708,0.2151,2151
LC001861,2023-05-01,2023,5,20000,60,12.73,C,Medical,RENT,7 years,66110,23.8,30.92,12.8,1,4,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.3025,0.1368,2736
LC001862,2022-10-01,2022,10,15000,36,14.54,C,Debt Consolidation,OWN,4 years,52630,30.22,37.76,16.2,0,10,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.285,0.1439,2158
LC001863,2019-03-01,2019,3,15000,60,11.66,C,Small Business,MORTGAGE,3 years,37513,35.07,9.55,21.5,0,10,1,Charged Off,DTI 30-43% (High),Grade C/D (High),0,0,0,0.3999,0.1633,2449
LC001864,2024-02-01,2024,2,10000,60,11.32,C,Vacation,RENT,1 year,49367,35.52,46.99,13.3,1,5,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.2026,0.1822,1822
LC001865,2020-02-01,2020,2,30000,60,13.43,C,Auto,MORTGAGE,4 years,24350,23.31,27.21,21.4,2,5,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,1.232,0.1402,4207
LC001866,2023-05-01,2023,5,20000,60,5.86,A,Debt Consolidation,MORTGAGE,5 years,169150,18.72,27.7,14.5,0,4,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.1182,0.02,400
LC001867,2024-04-01,2024,4,20000,60,8.95,B,Debt Consolidation,MORTGAGE,8 years,29224,20.28,34.21,3.4,0,6,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.6844,0.0889,1778
LC001868,2023-02-01,2023,2,15000,36,20.78,E,Debt Consolidation,RENT,8 years,32339,36.02,37.09,8.2,0,7,1,Charged Off,DTI 30-43% (High),Grade E/F (Critical),0,0,0,0.4638,0.3595,5392
LC001869,2020-05-01,2020,5,10000,36,26.59,F,Medical,RENT,< 1 year,43472,24.89,18.35,11.3,0,7,1,Charged Off,DTI 20-30% (Moderate),Grade E/F (Critical),0,0,0,0.23,0.4037,4037
LC001870,2021-10-01,2021,10,5000,60,10.48,B,Education,OWN,5 years,103160,16.57,32.93,5.3,0,8,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.0485,0.0821,411
LC001871,2019-09-01,2019,9,25000,36,9.84,B,Debt Consolidation,OWN,2 years,54571,33.43,39.5,17.3,0,7,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.4581,0.1067,2668
LC001872,2023-08-01,2023,8,10000,36,17.49,D,Small Business,OWN,2 years,29200,33.26,54.15,10.0,0,6,1,Charged Off,DTI 30-43% (High),Grade C/D (High),0,0,0,0.3425,0.2493,2493
LC001873,2023-09-01,2023,9,25000,60,11.67,C,Education,RENT,10+ years,101435,23.55,44.04,10.0,0,9,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.2465,0.1322,3305
LC001874,2023-09-01,2023,9,15000,36,5.48,A,Medical,MORTGAGE,< 1 year,78081,14.89,31.36,11.5,0,8,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.1921,0.0275,412
LC001875,2019-08-01,2019,8,15000,60,4.13,A,Small Business,MORTGAGE,5 years,70914,51.92,21.17,6.2,0,10,0,Fully Paid,DTI > 43% (Very High),Grade A/B (Prime),0,0,1,0.2115,0.1711,2566
LC001876,2024-09-01,2024,9,20000,60,16.15,D,Small Business,MORTGAGE,2 years,77487,26.16,77.42,17.9,1,7,1,Charged Off,DTI 20-30% (Moderate),Grade C/D (High),1,0,0,0.2581,0.2645,5290
LC001877,2023-04-01,2023,4,15000,36,17.57,D,Small Business,RENT,10+ years,179366,31.7,85.37,23.8,0,6,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),1,0,0,0.0836,0.2905,4358
LC001878,2020-08-01,2020,8,5000,36,6.81,A,Debt Consolidation,MORTGAGE,6 years,161546,25.01,19.47,16.1,2,12,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.031,0.061,305
LC001879,2021-02-01,2021,2,15000,36,9.02,B,Small Business,RENT,2 years,38432,19.33,38.72,22.6,0,9,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.3903,0.053,795
LC001880,2023-09-01,2023,9,25000,60,9.18,B,Medical,RENT,6 years,122020,30.81,81.75,5.3,0,6,1,Charged Off,DTI 30-43% (High),Grade A/B (Prime),1,0,0,0.2049,0.1888,4721
LC001881,2022-09-01,2022,9,25000,36,16.25,D,Auto,OWN,9 years,65617,16.46,24.97,18.9,0,7,1,Charged Off,DTI < 20% (Low),Grade C/D (High),0,0,0,0.381,0.173,4325
LC001882,2019-11-01,2019,11,10000,36,6.56,A,Medical,RENT,10+ years,69532,31.98,47.84,18.6,1,8,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.1438,0.0769,769
LC001883,2019-03-01,2019,3,20000,60,7.01,A,Education,RENT,2 years,23245,44.79,48.93,18.2,1,6,0,Fully Paid,DTI > 43% (Very High),Grade A/B (Prime),0,0,1,0.8604,0.1282,2563
LC001884,2023-06-01,2023,6,10000,36,20.11,E,Debt Consolidation,RENT,10+ years,49752,25.09,52.04,17.6,0,6,0,Fully Paid,DTI 20-30% (Moderate),Grade E/F (Critical),0,0,0,0.201,0.2994,2994
LC001885,2020-12-01,2020,12,10000,36,6.64,A,Home Improvement,OWN,10+ years,36083,21.08,75.15,16.2,0,13,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),1,0,0,0.2771,0.0716,716
LC001886,2020-07-01,2020,7,5000,36,17.55,D,Debt Consolidation,MORTGAGE,10+ years,81964,17.53,41.58,31.1,0,5,0,Fully Paid,DTI < 20% (Low),Grade C/D (High),0,0,0,0.061,0.173,865
LC001887,2024-03-01,2024,3,35000,36,8.87,B,Debt Consolidation,RENT,7 years,92553,22.83,33.21,6.8,0,6,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.3782,0.0889,3112
LC001888,2023-05-01,2023,5,10000,36,6.96,A,Medical,MORTGAGE,7 years,19202,24.55,47.24,28.4,0,6,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.5208,0.0352,352
LC001889,2023-01-01,2023,1,10000,60,11.45,B,Vacation,MORTGAGE,5 years,53583,39.73,38.9,19.2,0,8,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.1866,0.1319,1319
LC001890,2022-11-01,2022,11,10000,36,16.72,D,Debt Consolidation,RENT,9 years,94933,30.72,50.31,14.1,1,8,1,Charged Off,DTI 30-43% (High),Grade C/D (High),0,0,0,0.1053,0.2312,2312
LC001891,2022-03-01,2022,3,10000,36,21.71,E,Home Improvement,MORTGAGE,6 years,49348,35.3,16.63,16.9,1,10,0,Fully Paid,DTI 30-43% (High),Grade E/F (Critical),0,0,0,0.2026,0.3482,3482
LC001892,2023-12-01,2023,12,25000,36,20.81,E,Education,MORTGAGE,8 years,78005,21.22,29.08,6.2,2,15,1,Charged Off,DTI 20-30% (Moderate),Grade E/F (Critical),0,0,0,0.3205,0.3303,8257
LC001893,2024-08-01,2024,8,5000,36,9.35,B,Debt Consolidation,MORTGAGE,5 years,64575,27.87,40.97,11.1,1,6,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.0774,0.1082,541
LC001894,2020-03-01,2020,3,10000,60,17.17,D,Small Business,RENT,9 years,64269,30.58,48.87,17.1,1,5,1,Charged Off,DTI 30-43% (High),Grade C/D (High),0,0,0,0.1556,0.2273,2273
LC001895,2020-08-01,2020,8,25000,36,9.36,B,Medical,OWN,10+ years,47304,10.5,25.67,23.0,0,11,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.5285,0.053,1325
LC001896,2019-09-01,2019,9,15000,60,8.38,B,Small Business,MORTGAGE,1 year,29487,11.62,52.23,13.9,0,6,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.5087,0.0608,911
LC001897,2023-06-01,2023,6,25000,36,21.57,E,Debt Consolidation,RENT,10+ years,30922,11.38,30.17,9.5,0,10,0,Fully Paid,DTI < 20% (Low),Grade E/F (Critical),0,0,0,0.8085,0.2915,7287
LC001898,2022-07-01,2022,7,20000,60,7.57,A,Home Improvement,RENT,6 years,77240,24.09,87.25,12.0,0,6,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),1,0,0,0.2589,0.1169,2337
LC001899,2019-06-01,2019,6,10000,36,6.76,A,Education,RENT,10+ years,54706,35.74,44.52,11.4,1,6,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.1828,0.1028,1028
LC001900,2021-08-01,2021,8,25000,36,9.97,B,Small Business,RENT,5 years,50551,18.57,79.08,11.4,0,7,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),1,0,0,0.4945,0.122,3049
LC001901,2020-07-01,2020,7,5000,36,6.21,A,Debt Consolidation,MORTGAGE,4 years,43829,16.44,46.24,5.6,1,8,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.1141,0.0572,286
LC001902,2021-10-01,2021,10,20000,60,9.8,B,Education,RENT,10+ years,46509,21.78,15.78,26.1,0,8,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.43,0.0601,1202
LC001903,2024-01-01,2024,1,15000,36,13.02,C,Debt Consolidation,RENT,3 years,91442,25.11,16.92,20.3,0,7,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.164,0.1234,1852
LC001904,2023-03-01,2023,3,10000,36,12.04,C,Medical,MORTGAGE,10+ years,45816,20.22,39.07,19.9,0,10,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.2183,0.1039,1039
LC001905,2019-03-01,2019,3,20000,60,21.65,E,Debt Consolidation,RENT,6 years,27708,16.81,67.16,16.0,1,6,0,Fully Paid,DTI < 20% (Low),Grade E/F (Critical),0,0,0,0.7218,0.3213,6426
LC001906,2020-03-01,2020,3,35000,36,20.61,E,Vacation,OWN,6 years,78576,15.94,22.87,14.7,0,9,0,Fully Paid,DTI < 20% (Low),Grade E/F (Critical),0,0,0,0.4454,0.2759,9657
LC001907,2019-04-01,2019,4,40000,36,8.69,B,Home Improvement,RENT,3 years,48901,49.54,9.45,21.8,0,10,0,Fully Paid,DTI > 43% (Very High),Grade A/B (Prime),0,0,1,0.818,0.1712,6846
LC001908,2023-01-01,2023,1,20000,60,9.35,B,Home Improvement,RENT,7 years,55034,13.59,78.64,18.0,2,13,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),1,0,0,0.3634,0.1343,2686
LC001909,2022-11-01,2022,11,15000,36,9.44,B,Debt Consolidation,RENT,4 years,121029,32.01,15.72,13.2,0,7,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.1239,0.1064,1597
LC001910,2024-02-01,2024,2,10000,60,11.85,C,Home Improvement,RENT,< 1 year,53622,47.69,34.9,30.9,0,9,0,Fully Paid,DTI > 43% (Very High),Grade C/D (High),0,0,1,0.1865,0.2138,2138
LC001911,2023-12-01,2023,12,10000,36,10.04,B,Auto,RENT,3 years,62604,37.55,36.41,20.2,0,8,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.1597,0.1232,1232
LC001912,2022-05-01,2022,5,20000,36,17.26,D,Vacation,MORTGAGE,< 1 year,30048,16.03,7.17,14.4,0,10,0,Fully Paid,DTI < 20% (Low),Grade C/D (High),0,0,0,0.6656,0.1748,3496
LC001913,2024-11-01,2024,11,15000,36,12.24,C,Home Improvement,OWN,10+ years,48541,43.48,48.64,14.1,1,6,0,Fully Paid,DTI > 43% (Very High),Grade C/D (High),0,0,1,0.309,0.2116,3174
LC001914,2023-06-01,2023,6,35000,60,11.57,C,Home Improvement,RENT,10+ years,73480,14.35,22.33,4.1,1,12,0,Fully Paid,DTI < 20% (Low),Grade C/D (High),0,0,0,0.4763,0.1477,5170
LC001915,2020-09-01,2020,9,15000,60,12.68,C,Medical,MORTGAGE,5 years,24892,21.02,15.74,8.9,1,11,1,Charged Off,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.6026,0.1374,2061
LC001916,2022-02-01,2022,2,15000,60,8.84,B,Auto,MORTGAGE,9 years,59899,24.75,82.24,5.8,0,6,1,Charged Off,DTI 20-30% (Moderate),Grade A/B (Prime),1,0,0,0.2504,0.1641,2461
LC001917,2022-12-01,2022,12,15000,36,26.89,F,Small Business,MORTGAGE,4 years,56977,16.54,58.48,10.9,0,8,1,Charged Off,DTI < 20% (Low),Grade E/F (Critical),0,0,0,0.2633,0.4023,6034
LC001918,2022-09-01,2022,9,30000,60,16.51,D,Home Improvement,RENT,8 years,55306,27.87,32.8,17.1,0,8,1,Charged Off,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.5424,0.2045,6134
LC001919,2020-07-01,2020,7,25000,36,4.79,A,Home Improvement,RENT,10+ years,90997,19.38,79.86,10.2,1,5,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),1,0,0,0.2747,0.1031,2578
LC001920,2020-09-01,2020,9,20000,36,21.09,E,Medical,RENT,10+ years,64037,48.23,16.22,11.6,0,7,1,Charged Off,DTI > 43% (Very High),Grade E/F (Critical),0,0,1,0.3123,0.3981,7962
LC001921,2021-04-01,2021,4,15000,60,12.56,C,Debt Consolidation,MORTGAGE,5 years,113441,24.68,29.37,13.7,1,10,1,Charged Off,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.1322,0.1376,2064
LC001922,2019-07-01,2019,7,30000,36,21.91,E,Small Business,MORTGAGE,9 years,32965,35.85,45.99,28.7,0,5,0,Fully Paid,DTI 30-43% (High),Grade E/F (Critical),0,0,0,0.9101,0.3384,10152
LC001923,2024-01-01,2024,1,5000,36,20.84,E,Home Improvement,RENT,3 years,57986,45.18,57.75,7.4,1,10,0,Fully Paid,DTI > 43% (Very High),Grade E/F (Critical),0,0,1,0.0862,0.426,2130
LC001924,2023-08-01,2023,8,35000,36,14.14,C,Education,RENT,10+ years,56513,31.15,45.08,8.9,0,6,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.6193,0.1659,5806
LC001925,2023-07-01,2023,7,20000,60,4.87,A,Debt Consolidation,OWN,< 1 year,31741,47.79,34.26,24.4,0,8,0,Fully Paid,DTI > 43% (Very High),Grade A/B (Prime),0,0,1,0.6301,0.1282,2563
LC001926,2022-07-01,2022,7,15000,36,10.25,B,Small Business,MORTGAGE,7 years,87391,36.16,9.76,12.3,0,6,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.1716,0.1257,1886
LC001927,2023-02-01,2023,2,20000,36,12.62,C,Small Business,OWN,8 years,173223,31.45,42.38,10.6,0,10,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.1155,0.162,3240
LC001928,2024-10-01,2024,10,25000,60,17.49,D,Medical,MORTGAGE,8 years,53718,25.53,30.67,5.1,0,5,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.4654,0.2248,5620
LC001929,2021-09-01,2021,9,5000,36,9.26,B,Debt Consolidation,RENT,1 year,69739,13.72,15.28,16.7,0,10,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.0717,0.053,265
LC001930,2023-11-01,2023,11,35000,36,7.31,A,Small Business,MORTGAGE,10+ years,56515,25.0,44.09,8.7,1,12,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.6193,0.0679,2376
LC001931,2021-08-01,2021,8,15000,60,21.09,E,Small Business,MORTGAGE,2 years,37919,17.73,48.73,15.3,2,7,0,Fully Paid,DTI < 20% (Low),Grade E/F (Critical),0,0,0,0.3956,0.299,4485
LC001932,2024-01-01,2024,1,15000,60,25.92,F,Small Business,RENT,7 years,21799,39.32,28.22,20.0,0,10,0,Fully Paid,DTI 30-43% (High),Grade E/F (Critical),0,0,0,0.6881,0.4503,6754
LC001933,2024-11-01,2024,11,10000,36,13.94,C,Small Business,MORTGAGE,2 years,38067,18.57,75.24,13.9,0,9,0,Fully Paid,DTI < 20% (Low),Grade C/D (High),1,0,0,0.2627,0.1568,1568
LC001934,2024-01-01,2024,1,15000,60,6.31,A,Medical,MORTGAGE,3 years,27012,28.15,50.22,24.1,1,8,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.5553,0.062,931
LC001935,2019-05-01,2019,5,20000,36,9.38,B,Education,RENT,6 years,127014,34.25,11.55,12.5,0,5,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.1575,0.1175,2350
LC001936,2021-02-01,2021,2,15000,36,7.39,A,Debt Consolidation,MORTGAGE,5 years,51146,17.58,36.82,12.6,1,10,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.2933,0.0362,543
LC001937,2020-01-01,2020,1,25000,36,25.97,F,Education,MORTGAGE,2 years,45572,27.54,70.09,24.9,0,9,0,Fully Paid,DTI 20-30% (Moderate),Grade E/F (Critical),0,0,0,0.5486,0.4433,11084
LC001938,2022-10-01,2022,10,15000,36,6.88,A,Small Business,OWN,2 years,84506,21.71,62.18,21.7,0,11,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.1775,0.0482,723
LC001939,2022-12-01,2022,12,40000,36,12.33,C,Debt Consolidation,RENT,5 years,30919,29.28,86.33,13.9,2,12,1,Charged Off,DTI 20-30% (Moderate),Grade C/D (High),1,0,0,1.2937,0.2401,9603
LC001940,2020-11-01,2020,11,20000,60,9.09,B,Debt Consolidation,RENT,9 years,36922,46.96,39.89,24.9,0,11,1,Charged Off,DTI > 43% (Very High),Grade A/B (Prime),0,0,1,0.5417,0.1608,3217
LC001941,2023-08-01,2023,8,30000,60,12.86,C,Home Improvement,MORTGAGE,10+ years,56052,17.59,41.11,15.3,1,3,0,Fully Paid,DTI < 20% (Low),Grade C/D (High),0,0,0,0.5352,0.115,3450
LC001942,2021-12-01,2021,12,5000,60,15.6,D,Education,RENT,1 year,90616,14.76,29.68,11.2,1,9,1,Charged Off,DTI < 20% (Low),Grade C/D (High),0,0,0,0.0552,0.1964,982
LC001943,2024-04-01,2024,4,15000,60,20.78,E,Medical,MORTGAGE,5 years,69622,20.05,56.82,24.2,1,6,0,Fully Paid,DTI 20-30% (Moderate),Grade E/F (Critical),0,0,0,0.2154,0.3008,4513
LC001944,2020-02-01,2020,2,15000,36,10.28,B,Education,MORTGAGE,1 year,61338,8.71,19.5,9.5,0,11,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.2445,0.0695,1042
LC001945,2021-05-01,2021,5,20000,36,7.11,A,Small Business,RENT,< 1 year,56334,34.68,9.49,7.0,0,6,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.355,0.0997,1994
LC001946,2023-12-01,2023,12,30000,60,6.35,A,Home Improvement,MORTGAGE,8 years,66179,18.85,52.06,28.8,0,7,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.4533,0.0211,634
LC001947,2023-11-01,2023,11,5000,60,26.99,F,Debt Consolidation,MORTGAGE,7 years,59924,13.46,70.47,8.7,1,9,1,Charged Off,DTI < 20% (Low),Grade E/F (Critical),0,0,0,0.0834,0.4448,2224
LC001948,2019-12-01,2019,12,5000,60,21.16,E,Home Improvement,RENT,2 years,32371,18.22,21.8,19.1,1,9,1,Charged Off,DTI < 20% (Low),Grade E/F (Critical),0,0,0,0.1545,0.287,1435
LC001949,2024-06-01,2024,6,30000,36,13.89,C,Home Improvement,OWN,2 years,55439,24.04,22.32,30.3,0,8,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.5411,0.1192,3575
LC001950,2022-08-01,2022,8,10000,36,16.64,D,Debt Consolidation,MORTGAGE,< 1 year,31671,35.53,46.46,10.7,0,6,1,Charged Off,DTI 30-43% (High),Grade C/D (High),0,0,0,0.3157,0.248,2480
LC001951,2024-07-01,2024,7,25000,36,16.99,D,Debt Consolidation,MORTGAGE,10+ years,56418,35.56,77.97,13.4,0,6,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),1,0,0,0.4431,0.296,7399
LC001952,2024-07-01,2024,7,20000,36,7.32,A,Small Business,MORTGAGE,10+ years,42603,14.77,4.96,18.8,0,7,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.4695,0.02,400
LC001953,2022-01-01,2022,1,30000,36,26.18,F,Medical,MORTGAGE,1 year,192854,18.92,12.37,18.3,0,6,0,Fully Paid,DTI < 20% (Low),Grade E/F (Critical),0,0,0,0.1556,0.373,11190
LC001954,2024-03-01,2024,3,10000,36,14.05,C,Vacation,OWN,2 years,53106,33.07,46.95,27.6,0,8,1,Charged Off,DTI 30-43% (High),Grade C/D (High),0,0,0,0.1883,0.1553,1553
LC001955,2024-03-01,2024,3,10000,60,7.98,B,Auto,MORTGAGE,10+ years,26846,34.37,42.49,8.0,0,8,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.3725,0.1315,1315
LC001956,2024-07-01,2024,7,20000,36,14.1,C,Medical,MORTGAGE,10+ years,50661,21.4,4.44,20.4,1,10,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.3948,0.1206,2412
LC001957,2024-12-01,2024,12,35000,36,6.1,A,Home Improvement,OWN,5 years,70240,29.42,49.56,11.4,0,11,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.4983,0.0655,2292
LC001958,2024-02-01,2024,2,15000,60,6.21,A,Medical,RENT,< 1 year,125077,28.53,34.04,23.3,0,5,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.1199,0.0511,767
LC001959,2022-10-01,2022,10,15000,36,15.29,D,Education,MORTGAGE,< 1 year,40347,21.98,19.49,16.7,1,7,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.3718,0.1929,2894
LC001960,2020-07-01,2020,7,20000,36,6.04,A,Debt Consolidation,RENT,7 years,24558,40.03,11.41,8.8,0,7,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.8144,0.1157,2314
LC001961,2024-09-01,2024,9,35000,36,15.97,D,Home Improvement,RENT,5 years,81505,48.9,31.54,15.2,1,6,0,Fully Paid,DTI > 43% (Very High),Grade C/D (High),0,0,1,0.4294,0.3006,10521
LC001962,2023-01-01,2023,1,30000,60,8.71,B,Education,RENT,< 1 year,27165,34.35,47.82,6.5,0,10,1,Charged Off,DTI 30-43% (High),Grade A/B (Prime),0,0,0,1.1043,0.1359,4077
LC001963,2021-12-01,2021,12,40000,36,9.09,B,Home Improvement,OWN,7 years,43561,18.26,43.91,19.9,1,9,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.9182,0.065,2600
LC001964,2021-02-01,2021,2,5000,60,9.97,B,Small Business,OWN,< 1 year,47629,23.25,59.74,8.0,0,13,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.105,0.1065,532
LC001965,2023-11-01,2023,11,5000,36,9.37,B,Small Business,MORTGAGE,9 years,52323,19.68,25.49,16.2,0,5,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.0956,0.053,265
LC001966,2022-06-01,2022,6,20000,36,17.05,D,Debt Consolidation,MORTGAGE,3 years,76465,20.28,41.45,20.2,1,6,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.2616,0.1861,3722
LC001967,2019-02-01,2019,2,30000,36,8.32,B,Home Improvement,MORTGAGE,< 1 year,38491,32.91,70.59,13.1,0,7,1,Charged Off,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.7794,0.1515,4546
LC001968,2020-12-01,2020,12,10000,36,12.1,C,Home Improvement,OWN,7 years,47247,30.3,11.9,14.8,0,18,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.2117,0.1448,1448
LC001969,2023-02-01,2023,2,10000,36,14.24,C,Debt Consolidation,MORTGAGE,5 years,53791,40.85,36.3,20.8,1,7,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.1859,0.1984,1984
LC001970,2021-05-01,2021,5,30000,60,16.21,D,Debt Consolidation,RENT,10+ years,58384,42.99,31.76,16.6,0,9,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.5138,0.265,7949
LC001971,2022-07-01,2022,7,5000,36,28.12,F,Education,RENT,6 years,56892,40.86,36.47,12.6,0,9,0,Fully Paid,DTI 30-43% (High),Grade E/F (Critical),0,0,0,0.0879,0.4636,2318
LC001972,2023-04-01,2023,4,15000,60,16.61,D,Debt Consolidation,MORTGAGE,3 years,67373,21.01,22.92,9.3,0,5,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.2226,0.1941,2912
